"Source","Source ID","Category","Category ID","Name","Palette","Threadcount","Overview","Comment","Copyright","Source URL","Update date"
"Weddslist","","Robert Bradford","rb","Grant D","R#c80000; G#006400; B#000064; W#d0d0d0; ","R/6 B2 R2 B2 R24 W2 R2 B6 R2 G2 R2 G20 R2 B2 R/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Grant VS","R#c80000; G#004c00; B#00004c; ","R/4 B2 R2 B2 R56 B16 R4 G1 R4 G36 R3 G1 R/4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Grant of Monymusk","R#c80000; G#004c00; B#000064; ","R/12 G3 R12 B8 R5 B8 R4 G14 R4 G14 R4 G14 R/12","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Gunn","R#c80000; G#004c00; B#000064; K#000000; ","R/2 G12 K12 G1 B12 G/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Gunn VS","R#c80000; G#004c00; K#000000; ","R/2 G30 K16 G2 K16 G/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Hamilton","R#c80000; B#00004c; W#d0d0d0; ","W/1 R9 B6 R1 B/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Hay","R#c80000; G#004c00; Y#ffc800; W#d0d0d0; K#000000; ","W/6 R2 K1 R2 G4 R48 G12 R2 G2 R2 G36 Y2 G4 R/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Hay and Leith","R#c80000; G#004c00; B#5a3094; K#000000; W#d0d0d0; Y#ffc800; ","K/3 R1 Y1 K2 R16 G2 R1 Y1 R2 G15 W1 K15 R1 B15 R2 Y1 R1 B2 R16 K2 Y1 R1 K/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Henderson","K#000000; W#d0d0d0; G#004c00; B#00004c; Y#ffc800; ","Y/1 K6 G4 K1 G16 B1 G4 B6 W/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Home","R#c80000; G#004c00; B#00005c; K#000000; ","B/3 G2 B24 K8 R1 K2 R1 K/28","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Hunter","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","G/8 K1 G8 K8 R1 B8 W1 B8 R1 K/8","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Huntly Old","R#c80000; G#004c00; H#5a3094; K#000000; W#d0d0d0; ","H/16 W2 R7 W2 K14 W8 H15 W2 G17 W6 G6 R8 K6 R8 K/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Innes","R#c80000; G#004c00; B#00004c; W#d0d0d0; Y#ffc800; K#000000; ","W/7 K24 R4 K4 R4 K4 R24 Y4 R6 B12 R6 K4 G20 K4 R6 W/4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Innes D","R#c80000; G#004c00; B#000054; K#000000; W#d0d0d0; Y#ffc800; ","W/3 K12 R2 K2 R2 K2 R12 Y2 R3 B6 R3 K2 G10 K2 R3 W/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Johnston","G#004c00; B#000064; K#000000; Y#ffc800; ","Y/3 G2 K1 G30 B24 K2 B2 K/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Keith and Austin","G#004c00; B#000064; K#000000; ","K/2 G9 B4 K4 B/4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Kennedy","B#00004c; K#000000; W#d0d0d0; G#004c00; R#c80000; Y#ffc800; ","R/2 G23 B4 K3 B3 K3 B3 K3 B4 G13 R1 G2 R1 G3 Y1 G2 B/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Kerr","G#004c00; K#000000; R#c80000; ","K/4 R2 K1 R28 K14 G3 K1 G2 K1 G/20","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Kerr Hunting","G#004c00; B#000064; K#000000; ","K/4 B2 K1 B28 K14 G3 K1 G2 K1 G/20","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Kincaid","R#c80000; G#004c00; K#000000; ","K/11 G17 R/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Kincardine Tweed","B#0000c8; G#00c800; R#c80000; N#9b7a0b; O#8b4513; ","B/4 N15 R1 N/30 // G/4 O15 R1 O/30","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Lamont","G#004c00; B#000064; K#000000; W#d0d0d0; ","B/3 K1 B1 K1 B1 K4 G4 W1 G4 K4 B4 K1 B/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Leslie Dress","R#c80000; B#000064; K#000000; Y#ffc800; ","B/1 R32 B16 R4 K6 Y1 K6 R/4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Leslie Hunting","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","R/2 B8 K8 W1 G8 K/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Lindsay","C#8b4513; B#00004c; G#004c00; ","C/3 B2 C24 B8 G2 B2 G2 B2 G/20","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Lindsay Red","R#c80000; B#000064; G#004c00; ","R/3 B2 R24 B8 G2 B2 G2 B2 G/20","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Livingston","R#c80000; G#004c00; K#000000; ","R/8 G2 R20 G16 R4 K1 R3 K1 R3 G/12","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Lochaber District","B#3c779d; G#2d783e; K#000000; R#c80000; ","B/2 G1 B16 R1 K12 G16 R1 G/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","Logan and MacLennan","R#c80000; G#004c00; B#000080; K#000000; Y#ffff00; ","Y/2 G1 R1 G16 K12 B16 R2 B2 R2 B3 R/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacAlister","R#c80000; G#004c00; B#00004c; W#d0d0d0; ","R/8 W1 G2 R2 W1 R1 W1 R1 W1 R2 G3 R1 W1 R6 W1 R1 G12 R1 W1 R16 W1 R1 G12 R1 W1 R6 W1 R1 B4 R1 W1 R2 G3 W1 R2 W1 G3 R3 W1 R1 B2 R1 W1 R/8","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacAlister CC","R#c80000; G#004c00; B#000064; W#d0d0d0; ","R/4 W1 R1 G6 R12 W1 R1 G18 R1 W1 R32 W1 R1 G18 R1 W1 R12 B8 R8 G8 R4 G8 R/32","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacAlpine","G#004c00; K#000000; W#d0d0d0; Y#ffff00; ","G1 K4 Y1 K4 G1 K1 G6 K1 G6 K1 G1 K4 W1 K4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacAlpine D","G#004c00; B#00004c; K#000000; W#d0d0d0; Y#ffff00; ","G1 K4 Y1 B4 G1 B1 G6 K1 G6 K1 G1 K4 W1 K4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacArthur","G#004c00; K#000000; Y#ffff00; ","Y/3 G30 K12 G6 K/32","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacAulay","R#c80000; G#004c00; K#000000; W#d0d0d0; ","K/2 R16 G6 R3 G8 W/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacAulay Hunting","R#c80000; G#004c00; K#000000; W#d0d0d0; ","R/2 G12 K4 G8 K16 W1 K16 G/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacBain","R#c80000; P#ff0000; G#004c00; K#000000; W#d0d0d0; Y#c0c0c0; ","R/60 Y2 W5 K2 Y2 K2 W5 Y2 K2 G12 K2 W2 R5 P5 G2 P5 R5 W2 K2 G/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacBean","R#c80000; P#ff0000; G#004c00; B#00004c; W#d0d0d0; Y#c0c0c0; K#000000; ","R/24 Y1 B2 W1 Y1 W1 B2 Y1 K1 G6 K1 Y1 R2 P2 G1 P2 R2 Y1 G/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacBeth","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; Y#ffff00; ","B/36 Y4 K6 W1 K1 W1 K1 G8 R6 K1 R3 W/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacCallum","G#004c00; B#00004c; K#000000; W#d0d0d0; ","K/1 B6 K6 G4 W1 K2 G/8","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacCallum W","R#c80000; G#004c00; B#00004c; K#000000; ","K/1 B6 K6 G6 R1 G6 K/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacColl","R#c80000; G#004c00; B#000064; ","G/4 R1 G1 R12 B1 R1 B3 R1 B1 R2 G8 R1 B1 R/12","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonald","R#c80000; G#004c00; B#000064; K#000000; ","G/8 R1 G2 R3 G12 K12 R1 B12 R3 B2 R1 B/8","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonald Lord of the Isles","G#004c00; R#c80000; ","R/38 G2 R5 G/16","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonald Lord of the Isles Hunting","G#004c00; B#00005b; W#d0d0d0; ","G/24 W1 G2 W2 B2 W1 B12 W1 B2 W2 B2 W1 B/12","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonald of Clanranald","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","G/8 R1 G2 R3 G12 W1 K12 R1 B12 R3 B2 R1 B/8","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonald of Clanranald D","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","G/6 R2 G2 R3 G12 W2 K10 R2 B12 R3 B2 R2 B/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonald of Sleat","R#c80000; G#004c00; K#000000; ","K/2 R18 G2 R6 G/14","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonald of Staffa","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; Y#ffc800; ","Y/1 R6 B1 R3 B1 R1 G2 W1 G2 R3 Y1 R3 K2 R1 B1 R4 B1 R1 G3 R3 B1 R1 B1 R1 B1 R1 B1 R/15","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonell of Glengarry","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","W/1 G4 R1 G2 R3 G12 K12 R1 B12 R4 B/8","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonell of Glengarry D","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","B/8 R1 B2 R3 B12 R1 K12 G12 R3 G2 R1 G4 W/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonell of Keppoch","R#c80000; G#004c00; B#00004c; W#d0d0d0; ","G/2 R2 B1 R24 W1 B6 R3 G12 R4 B/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDonnald of ye Ylis","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","W/4 G30 K1 G1 K1 G3 K12 B10 R/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDougall","R#c80000; P#ff4040; G#004c00; B#00004c; W#d0d0d0; ","W/1 R1 P1 R24 B1 R2 G6 R6 G6 P4 R1 P4 B6 R3 G1 R3 G23 R1 P3 W/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDougall D","R#c80000; G#004c00; B#000064; W#d0d0d0; H#5a3094; ","W/1 B2 R1 G15 R2 G1 R2 B5 H2 R1 H2 G5 R5 G5 R1 B1 R15 H2 R1 W1 R1 H2 R15 B1 R1 G5 R/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDougall VS","R#c80000; G#004c00; B#00004c; H#5a3094; ","H/4 G8 B6 H8 R6 G2 R2 G2 R24 G1 R/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacDuff","R#c80000; G#004c00; B#00004c; K#000000; ","R/4 K1 R4 G6 K4 B3 R/8","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacEwan","R#c80000; G#004c00; B#00004c; K#000000; Y#ffc800; ","Y/2 K1 G12 K12 B12 K1 B2 K1 B12 K12 G12 K1 R/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacFarlane","R#c80000; G#004c00; B#5a3094; K#000000; W#d0d0d0; ","R/42 K1 G12 W2 R3 K1 R3 W2 G2 B12 K4 R3 W4 G/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacFarlane VS","K#000000; W#d0d0d0; ","K/7 W6 K1 W/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacFie","R#c80000; G#004c00; Y#ffc800; W#d0d0d0; ","W/1 R12 G2 R1 G16 R1 G2 R12 Y/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacGill","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; Y#ffff00; ","R/41 G13 K8 W2 Y2 R1 Y2 W2 B6 K2 R3 Y2 W/5","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacGillivray","R#c80000; G#004c00; B#00004c; W#d0d0d0; ","R/4 W1 B1 R32 W2 R2 B12 R2 G16 R4 W1 R4 B/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacGregor","R#c80000; G#004c00; K#000000; W#d0d0d0; ","R/36 G18 R4 G6 K1 W/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacIain","R#c80000; K#000000; Y#ffc800; ","Y/2 K1 R12 K8 R4 K8 R/4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacInnes","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; Y#ffff00; ","Y/2 K12 G2 K2 G2 K2 G16 K3 W3 K3 B12 G6 R/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacIntyre","R#c80000; G#004c00; B#000064; W#d0d0d0; ","W/1 R2 G2 R4 B16 R2 G1 R4 B1 R2 G16 R4 B2 R2 W/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacIntyre L","R#c80000; G#004c00; B#000064; W#d0d0d0; ","W/4 G32 B12 R3 B12 G/4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacIvor","R#c80000; K#000000; W#d0d0d0; Y#ffc800; ","W/1 R12 K2 R2 K16 R2 K2 R12 Y/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKay","G#004c00; B#000064; K#000000; ","K/3 G14 K14 G2 B14 G/3","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKay V","R#c80000; B#000064; K#000000; ","R/1 B16 K6 B2 K6 B/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKeane","R#c80000; K#000000; Y#ffc800; ","Y/2 K1 R12 K8 R4 K8 R/4","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKenzie","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","B/12 K2 B2 K2 B2 K12 G12 K1 W2 K1 G12 K12 B12 K1 R/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKinlay","R#c80000; G#004c00; B#000064; K#000000; ","B/2 K2 B8 K6 G8 K1 R2 K1 G8 K6 B2 K2 B2 K2 B/6","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKinnon","R#c80000; G#004c00; W#d0d0d0; H#5a3094; B#000064; ","W/2 R4 H2 G8 R16 G2 B4 R2 G16 R6 B2 G2 R3 H/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKinnon Hunting","R#c80000; G#004c00; W#d0d0d0; C#a52a2a; ","W/2 C16 G16 R2 G16 C16 G/2","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKintosh","R#c80000; G#004c00; B#000064; ","R/24 B6 R3 G12 R4 B/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKintosh D","R#c80000; G#004c00; B#000064; ","R/22 B5 R2 G11 R3 B/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
"Weddslist","","Robert Bradford","rb","MacKintosh Hunting","R#c80000; G#004c00; B#000064; Y#ffff00; ","Y/2 G12 B6 R3 G12 R4 B/1","","Patterns kindly provided by Robert Bradford.","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=rb","2016/11/01 20:46:48"
