"Category", "Name", "Threadcount"
"Scottish Tartans Society", "Balmoral, Green lines", "i#505050o#C0C0C0k#000000g#008000[g4(o4k4o8i16o4i4o4k10i32o50g4)o8"
"Scottish Tartans Society", "Banff, and Buchan", "y#F0C000w#E0E0E0j#000050b#304080a#5480B0[j52(w4j6b30a52b4a6)y8"
"Scottish Tartans Society", "Bank of Scotland", "y#F0C000w#E0E0E0k#000000j#000050[w8(j60k46j48)y8"
"Scottish Tartans Society", "Bannockbane", "z#906030w#E0E0E0o#FF8500d#401000[z4(o4z30w20o2d30o4)d4"
"Scottish Tartans Society", "Bannockbane ", "w#E0E0E0t#806050r#C00000d#401000[d4(r4d30r2w20t30r4)t4"
"Scottish Tartans Society", "Bannockbane  ", "o#8080D0w#E0E0E0b#304080[b4(o4b30o2w20o30b4)o4"
"Scottish Tartans Society", "Bannockbane, Blue", "y#F0C000w#E0E0E0k#000000a#5480B0[k8(y4k26y2w16a26y4)a8"
"Scottish Tartans Society", "Bannockbane, Dark Tan", "y#F0C000w#E0E0E0d#401000a#5480B0[d8(y4d26y2w16a26y4)a8"
"Scottish Tartans Society", "Bannockbane, Green", "o#30A010z#906030w#E0E0E0i#003000g#008000[i8(o6i48w31z42g6)z8"
"Scottish Tartans Society", "Bannockbane, Grey", "z#906030w#E0E0E0t#806050n#808080[n4(t4n30t4w20z30t4)z4"
"Scottish Tartans Society", "Bannockbane, Light Tan", "z#906030y#F0C000w#E0E0E0k#000000[k8(y4k26y2w16z26y4)z8"
"Scottish Tartans Society", "Bannockbane, Modern Silver", "w#E0E0E0u#703000n#808080b#304080[b6(u4b36u2w20n36u4)n6"
"Scottish Tartans Society", "Bannockbane, hunting", "w#E0E0E0t#806050g#008000[g4(t4g30t2w2g30t4)g4"
"Scottish Tartans Society", "Barbecue, Plaid", "y#F0C000w#E0E0E0r#C00000k#000000[r2(k2r2k2r2k28w16r4k4)y4"
"Scottish Tartans Society", "Barbie's Plaid", "f#30A010h#8080D0i#FFE000o#606090[o4(i8h44i40f38)i4"
"Scottish Tartans Society", "Barbour", "y#F0C000w#E0E0E0t#806050r#C00000k#000000d#401000[t8(y4t42d22w4k40)r6"
"Scottish Tartans Society", "Barclay", "r#C00000j#000050g#008000[g2(j32g32)r2"
"Scottish Tartans Society", "Barclay, dress", "y#F0C000w#E0E0E0k#000000[w2(y12k12)y2"
"Scottish Tartans Society", "Barkwell, The", "y#F0C000r#C00000k#000000[k4(r16k8r96k60r120k4)y16"
"Scottish Tartans Society", "Barnaby Brown Pibroch", "x#004010s#C00020j#000050[x8(s4x32j8x4j8x4j40)s8"
"Scottish Tartans Society", "Barnes", "y#F0C000r#C00000k#000000g#008000b#304080[b40(k6b6k6b6k32g4y6g24)r4"
"Scottish Tartans Society", "Bartlett from Winnetka, Illinois", "y#F0C000r#C00000k#000000g#008000b#304080[k6(g6y4g8k4g6k4g48b20y4b20g60)r6"
"Scottish Tartans Society", "Barton-Watson, de", "y#F0C000x#004010s#C00020q#000030p#800080k#000000[p6(y2q52k32x34s6q32)p6"
"Scottish Tartans Society", "Bavidge", "o#300030y#F0C000k#000000j#000050i#003000b#304080[j92(k14j18b5j5b5j5i32o16k5o7)y8"
"Scottish Tartans Society", "Baxter of Balgavies", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a2(g32k2a4k2y8k2a4k2r32)w4"
"Scottish Tartans Society", "Bean Hunting", "r#C00000g#008000b#304080a#5480B0[a6(g41b20r15g41r15)b6"
"Scottish Tartans Society", "Beatrice, Princess.. (hunting)", "o#30A010y#F0C000k#000000j#000050g#008000[o10(o5g5o5g60o13g10j67g5k5g5k5g13)y10"
"Scottish Tartans Society", "Bell of the Borders.", "o#8080D0y#F0C000r#C00000k#000000g#008000[r6(g4k18o4k4o48y4o4)y2"
"Scottish Tartans Society", "Bell, John", "i#505020w#E0E0E0p#800080m#802040d#401000[i10(w4i4p8i64p2m50d8m8)d14"
"Scottish Tartans Society", "Bell, South.", "w#E0E0E0r#C00000k#000000b#304080[b8(k8w8k8w8r8)k8"
"Scottish Tartans Society", "Bermuda, Blue", "o#8080D0r#C00000j#000050i#003000[o12(r4j4o42r6o6j11o6i19o8r4o6)j6"
"Scottish Tartans Society", "Bermuda, Plaid", "r#C00000g#008000b#304080a#5480B0[a16(b4a16g24b24r16)a66"
"Scottish Tartans Society", "Bethune", "o#8080D0y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[o8(b72y16k20y4k4w4k8g32k4r12)w4"
"Scottish Tartans Society", "Birch", "w#E0E0E0s#C00020p#800080k#000000g#008000a#5480B0[w6(k2a36k20s4k20g46p8)g6"
"Scottish Tartans Society", "Birral, Burrell", "o#D03030w#E0E0E0r#C00000p#800080g#008000a#5480B0[p32(w4r16o8p4o8r16w4g64w4p16a8w4a8p16w4)r130"
"Scottish Tartans Society", "Birse", "y#F0C000r#C00000k#000000g#008000b#304080[k8(g32k28y6b32)r8"
"Scottish Tartans Society", "Biskup", "y#F0C000r#C00000k#000000g#008000b#304080[g16(y4g6r8g36k38r4b36r8)b24"
"Scottish Tartans Society", "Bisset", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[r12(g24k8g8k4y4g8b12)w4"
"Scottish Tartans Society", "Black Watch", "k#000000g#008000b#304080[b6(k66b42k36g46)k10"
"Scottish Tartans Society", "Black Watch ", "r#C00000k#000000g#008000b#304080[r8(k8b48k48g48k4)r6"
"Scottish Tartans Society", "Black Watch, A&S Highlanders", "k#000000g#008000b#304080[b22(k2b2k2b2k16g16k2g16k16b16k2)b2"
"Scottish Tartans Society", "Black Watch, Ground Colour", "w#E0E0E0k#000000[w2(k2w16k16w16k2w16k16w2k2w2k2)w22"
"Scottish Tartans Society", "Black Watch, Plaid for Band", "r#C00000g#008000b#304080[b8(r8b52r58g54r8g54r58b8r8b8r8)b32"
"Scottish Tartans Society", "Black Watch, Plaid of Pipers...", "y#F0C000r#C00000k#000000g#008000b#304080[b24(k4r4k4r4k24g22y4g22k24b22k4)r4"
"Scottish Tartans Society", "Black Watch, dress", "w#E0E0E0k#000000g#008000b#304080[b20(k4b4k4b20k18g22k6g22k20w6b8w30b4w8b4w30b8w6k20b20k4b4k4)b20"
"Scottish Tartans Society", "Black Water", "k#000000g#008000b#304080[g4(b24g4b8k8g4k12b4k8g24)b4"
"Scottish Tartans Society", "Black and White", "w#E0E0E0r#C00000n#808080k#000000[k38(n12k6n30w6n24w18n6w40n6w40k38r8k10)w6"
"Scottish Tartans Society", "Black and White, Colourway", "w#E0E0E0t#806050r#C00000b#304080[b38(r8b10w6b38t12b6t30w6t24w18t6w40t6)w40"
"Scottish Tartans Society", "Blackcraig", "w#E0E0E0r#C00000k#000000[k20(w20k20w20k20w20r6w12k6w6k6w6k6w6)k6"
"Scottish Tartans Society", "Blackstock, dress", "y#F0C000r#C00000k#000000g#008000[y8(g28k24r48k4r4)y8"
"Scottish Tartans Society", "Blackstock, hunting", "y#F0C000r#C00000k#000000g#008000[k8(g4y4g48k24r28)k8"
"Scottish Tartans Society", "Blair", "r#C00000k#000000g#008000b#304080[b12(r4b40k32g40r4)g12"
"Scottish Tartans Society", "Blair, dress", "w#E0E0E0r#C00000k#000000g#008000b#304080[b4(r4b32k12g32r4g4r4g32k12w40r4)w4"
"Scottish Tartans Society", "Blairlogie, or Blair Athol", "w#E0E0E0r#C00000k#000000g#008000b#304080[b4(r2b20g6b10g50k2g2w6g2k2g50b10g6b20r6)k40"
"Scottish Tartans Society", "Blairmore", "w#E0E0E0t#806050r#C00000j#000050g#008000d#401000[j68(w10j10r10j10d52g66)t12"
"Scottish Tartans Society", "Blais", "y#F0C000t#806050r#C00000n#808080k#000000b#304080[r8(n4k2r20k2n4k2b6t2y2)b40"
"Scottish Tartans Society", "Blue", "w#E0E0E0r#C00000j#000050b#304080a#5480B0[r4(b22r6b22a24j20)w4"
"Scottish Tartans Society", "Bon Accord", "w#E0E0E0r#C00000q#000030[r6(q50r6q6r34w6)r12"
"Scottish Tartans Society", "Bonner, (Bonnar)", "r#C00000k#000000g#008000b#304080[b24(k4b4k4b4k24r6k4r10g20r6k2)r26"
"Scottish Tartans Society", "Bonnie Brae", "z#906030v#908000j#000050i#003000f#800000c#900030[z6(i4z3i4z3i26j20f26v3j3)c6"
"Scottish Tartans Society", "Border Reiver, The", "r#C00000k#000000[r8(k4r20k20r8k4r4k4r8k20)r20"
"Scottish Tartans Society", "Border Sett", "w#E0E0E0r#C00000k#000000g#008000[w180(r38w40g40w40k4r44k4w40g40w40r38)w80"
"Scottish Tartans Society", "Boroughmuir", "o#102040y#F0C000x#004010w#E0E0E0[o16(y2o64w16)x60"
"Scottish Tartans Society", "Borrodale", "w#E0E0E0r#C00000k#000000g#008000b#304080[r8(w8g58k58b58r6b6)r10"
"Scottish Tartans Society", "Borthwick", "n#808080k#000000g#008000c#900030[g24(k4c24k6n24k32n24k6)c12"
"Scottish Tartans Society", "Borthwick ", "n#808080k#000000g#008000c#900030[g34(k2c32k4n28k38n28k4)c12"
"Scottish Tartans Society", "Borthwick, dress", "w#E0E0E0k#000000g#008000c#900030[g14(k2c14k2w14k20w14k4)w8"
"Scottish Tartans Society", "Boucherville (Tartan de..)", "i#30A010o#4000FFy#F0C000w#E0E0E0n#808080[o12(n4i4n4i4w8n10y4)i40"
"Scottish Tartans Society", "Boucherville (Tartan de..), dress", "o#4000FFy#F0C000w#E0E0E0n#808080g#008000[g1(n4o4n4o4w8n10y4)w40"
"Scottish Tartans Society", "Bowie", "y#F0C000w#E0E0E0u#703000r#C00000g#008000b#304080[b16(r4b6r8b26w4u26w4g26r8g8y4)g16"
"Scottish Tartans Society", "Bowie ", "y#F0C000r#C00000k#000000g#008000b#304080[b18(r6b6r10b32r4k34g32r10g6y2)g18"
"Scottish Tartans Society", "Bowlers", "w#E0E0E0p#800080k#000000g#008000b#304080[g4(p16g26k12g4w6g4k12g10b40)w8"
"Scottish Tartans Society", "Bowling", "y#F0C000w#E0E0E0v#908000k#000000g#008000b#304080[w2(b28y6k12g4k4w4k4g16v12k4v6)w4"
"Scottish Tartans Society", "Boyd", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[w4(k4r4g4r48k24b4k4b4k4g24)y4"
"Scottish Tartans Society", "Boyd ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[w10(k8r8g10r76k20b4k4b4k4g44)y10"
"Scottish Tartans Society", "Brabender", "r#C00000k#000000g#008000b#304080[g6(b42k6b6k24r6g24)k6"
"Scottish Tartans Society", "Bracken", "y#F0C000r#C00000j#000050b#304080[r12(b10y78j11y8j15r6j27)y20"
"Scottish Tartans Society", "Braemar House", "h#607030i#30A010y#F0C000w#E0E0E0t#806050g#008000[g6(t4i24h24w2g2)y6"
"Scottish Tartans Society", "Braemar, Castle", "z#906030y#F0C000r#C00000k#000000d#401000[r104(k10y10k16z10d10k4r12k2)y4"
"Scottish Tartans Society", "Braemar, or Blair Atholl", "z#906030w#E0E0E0t#806050k#000000[z4(k4z44k4z20k4t12k20w8)t4"
"Scottish Tartans Society", "Brandon, Manitoba", "y#F0C000w#E0E0E0v#908000k#000000g#008000[y10(k3g35w3k35)v83"
"Scottish Tartans Society", "Braveheart - ( Warrior)", "i#300030o#8080D0w#E0E0E0r#C00000k#000000g#008000[k86(o6k14i6k4i6k4g22r12k4r6)w6"
"Scottish Tartans Society", "Braveheart - Warrior (dress)", "w#E0E0E0r#C00000k#000000g#008000b#304080[k8(r8w6r18g30w6k6w6k6w20b12)w82"
"Scottish Tartans Society", "Braveheart -Warrior (hunting)", "i#600030o#300030t#806050k#000000g#008000d#401000[k86(t14k18o6k6o6k6g36d18k6d8)i8"
"Scottish Tartans Society", "Brides Plaid", "o#D03030w#E0E0E0r#C00000p#800080g#008000b#304080a#5480B0[r8(w2a4p8w2g4b16w2p4a4w2a4p4w2p32w2p12w2p12w2p32w2p4a4w2a4p4w2r16o12)w2"
"Scottish Tartans Society", "Brinkie's Brae", "w#E0E0E0r#C00000n#808080k#000000g#008000b#304080[k6(w8k6r36b2n36k2g36w2b36r2n36g2r36k6w8)k6"
"Scottish Tartans Society", "Bristow Helicopters", "w#E0E0E0r#C00000k#000000b#304080[b56(k2w2b4k2r4k2b4w2k2b30k32b6)k32"
"Scottish Tartans Society", "British Columbia", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[g8(k4g16a16y4a16r16k4r16a8r16)w4"
"Scottish Tartans Society", "British Energy", "o#0060B0y#F0C000p#800080k#000000[y6(p2y2p44k28)o80"
"Scottish Tartans Society", "Brodie", "y#F0C000r#C00000k#000000[k4(r32k16y2k16)r4"
"Scottish Tartans Society", "Brodie ", "y#F0C000r#C00000k#000000[k6(r30k22y4k8)r6"
"Scottish Tartans Society", "Brodie hunting", "y#F0C000r#C00000k#000000g#008000b#304080[r4(b16g16k16y2k16)r4"
"Scottish Tartans Society", "Brodie, Silver", "i#505050o#C0C0C0y#F0C000r#C00000n#808080[r6(o40n40i40y4i40)r6"
"Scottish Tartans Society", "Brodie, of that Ilk and the Burn", "y#F0C000w#E0E0E0r#C00000k#000000b#304080[r96(w8b8k8r24b8r2)y8"
"Scottish Tartans Society", "Brooke", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[b2(a2b2k16g20k16r2w2)y2"
"Scottish Tartans Society", "Brough", "w#E0E0E0r#C00000q#000030g#008000[g22(r6g18q28w4q28)r40"
"Scottish Tartans Society", "Brown", "r#C00000k#000000g#008000b#304080[b12(r2b4r2b4k36r16)g4"
"Scottish Tartans Society", "Brown, Watch", "t#806050k#000000g#008000[t22(k2t2k2t2k16g16k2g16k16t16k2)t2"
"Scottish Tartans Society", "Brown, Watch dress", "z#906030w#E0E0E0d#401000[z6(d6z20d18w2d6w20d18z6d6z6d6)z40"
"Scottish Tartans Society", "Bruce", "y#F0C000w#E0E0E0r#C00000g#008000[y4(r32g8r8g24r4g24r8g8r32)w4"
"Scottish Tartans Society", "Bruce ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000[w8(k2r44g10r8g24r12g24r8g10r44k2)y8"
"Scottish Tartans Society", "Bruce County", "y#F0C000w#E0E0E0r#C00000g#008000b#304080[w2(b2r14g4r4g12r2g12r4g4r16)y2"
"Scottish Tartans Society", "Bruce of Kinnaird", "o#D03030y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r48(g44k4w12k4y4k30a12o12)w4"
"Scottish Tartans Society", "Bruce, Old", "r#C00000g#008000b#304080[g30(r4g4r40b4r4b15r4b4r4g48r4b4)r45"
"Scottish Tartans Society", "Bruce, hunting", "y#F0C000w#E0E0E0r#C00000k#000000g#008000[w6(k2g38r8g6r22g10r22g6r8g38k2)y6"
"Scottish Tartans Society", "Bryce", "y#F0C000r#C00000g#008000[r4(g28r36)y4"
"Scottish Tartans Society", "Buccleuch", "r#C00000k#000000g#008000b#304080[r14(g51r5b41r5k9)r107"
"Scottish Tartans Society", "Buccleuch, Check", "w#E0E0E0k#000000b#304080[b12(w12k12w12k12w12k12)w12"
"Scottish Tartans Society", "Buchan, Cumming MacIntyre", "r#C00000k#000000g#008000b#304080[b4(k12r4g54r4k4r4g54r4k12b4r12g12r4k48r4k4b4r4k48r4g12)r12"
"Scottish Tartans Society", "Buchanan 1", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a4(g24k2a4k2y6k2y6k2a4k2r24)w4"
"Scottish Tartans Society", "Buchanan 2", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b16(g24k4b16k4r32w4r32k4b16k4y24k4y24k4b16k4)g48"
"Scottish Tartans Society", "Buchanan 3", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b18(g46k6b18k6y40k6y40k6b18k6r40w6r40k6b18k6g46)b18"
"Scottish Tartans Society", "Buchanan 4", "w#E0E0E0k#000000c#900030[k4(w56c26w4c26)w4"
"Scottish Tartans Society", "Buchanan 5", "y#F0C000x#004010w#E0E0E0r#C00000k#000000a#5480B0[a8(x64k4a8k4y16k4y16k4a8k4r64)w8"
"Scottish Tartans Society", "Buchanan 6", "y#F0C000w#E0E0E0r#C00000k#000000g#008000[g36(k20g36k18r34w4r34k18y34k4y34)k36"
"Scottish Tartans Society", "Buchanan 7", "y#F0C000x#004010w#E0E0E0r#C00000k#000000b#304080[b30(x30b8x30b30r30w4r30y30k4)y60"
"Scottish Tartans Society", "Buchanan 8", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a6(g62k4a8k4y16k4y16k4a8k4r62)w6"
"Scottish Tartans Society", "Buchanan 9", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a8(g50k4a8k4y16k6y16k4a8k4r50)w8"
"Scottish Tartans Society", "Buchanan, Incorrect", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b12(g4k12b12k12g4b12g4r24w4r24b16y20b4y20)g4"
"Scottish Tartans Society", "Buchanan, Old dress", "y#F0C000w#E0E0E0r#C00000k#000000[k80(w50k20y16k6y16k20r50)w8"
"Scottish Tartans Society", "Buchanan, dress", "y#F0C000w#E0E0E0t#806050r#C00000n#808080k#000000a#5480B0[a6(t68k4n8k4y14k4y14k4n8k4w68)r6"
"Scottish Tartans Society", "Buchanan, dress Blue", "w#E0E0E0r#C00000b#304080[r6(w66b32w10b32)w10"
"Scottish Tartans Society", "Buchanan, hunting", "y#F0C000t#806050k#000000g#008000a#5480B0[a2(t12g12k12g8k12g12t12y2t12g12)t24"
"Scottish Tartans Society", "Buchanan, hunting ", "t#806050r#C00000g#008000b#304080[b6(t28g28t4b28t4b28t4g28t28)r6"
"Scottish Tartans Society", "Buchanan, hunting  ", "w#E0E0E0t#806050m#802040k#000000g#008000a#5480B0[a12(g24k4a12k4t24k4t24k4a12k4m24w2m24k4a12k4)g48"
"Scottish Tartans Society", "Buglass", "h#30A010y#F0C000w#E0E0E0t#806050o#FF8500i#003000[o6(h2o2h28t4h4t4h8t22i50y4i6)w4"
"Scottish Tartans Society", "Buie", "m#802040k#000000[m8(k12)m72"
"Scottish Tartans Society", "Bundanoon", "y#F0C000w#E0E0E0r#C00000g#008000b#304080[b34(r6g110b6g8b6g8y6)w10"
"Scottish Tartans Society", "Burberry, Check", "z#906030w#E0E0E0r#C00000k#000000[k24(w24k24z84)r8"
"Scottish Tartans Society", "Burnett", "y#F0C000r#C00000g#008000b#304080[b4(r64g8r12g24y4g24)r8"
"Scottish Tartans Society", "Burnett, of Leys", "y#F0C000w#E0E0E0r#C00000g#008000b#304080[r120(b10r10w4r10g4r10)y4"
"Scottish Tartans Society", "Burnett, of Leys hunting", "w#E0E0E0t#806050r#C00000g#008000b#304080[r6(t16g6t16w6t16b16)t192"
"Scottish Tartans Society", "Burns", "y#F0C000r#C00000g#008000b#304080[r6(g6r6g28r6g6r6b10r36y4r16)y4"
"Scottish Tartans Society", "Burns Heritage Check", "w#E0E0E0k#000000g#008000d#401000[d5(g4d6w8g13w12k12w12)k12"
"Scottish Tartans Society", "Business Air", "o#8080D0y#F0C000w#E0E0E0j#000050g#008000[o8(y4o32j30g32w6g6)w8"
"Scottish Tartans Society", "CALA Homes", "y#F0C000t#806050k#000000j#000050b#304080[y5(j24k8b18y6)t3"
"Scottish Tartans Society", "Cadence", "x#004010r#C00000j#000050[j102(x10r30x74j34r12)x10"
"Scottish Tartans Society", "Cairngorm", "i#C0C0C0o#505050y#F0C000w#E0E0E0[o4(w4y14i28o4)w4"
"Scottish Tartans Society", "Caithness", "z#906030w#E0E0E0t#806050r#C00000n#808080d#401000[d2(z6d4w4d6z10d16z4n16r6d4n4d4r6)t56"
"Scottish Tartans Society", "Caledonia No 155", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r42(a18k4a4k4a18k36y6g42r26k6r26w4)r26"
"Scottish Tartans Society", "Caledonia No 3", "o#300030y#F0C000r#C00000g#008000a#5480B0[o4(r26a18o18y4g24r26a6)r26"
"Scottish Tartans Society", "Caledonia, Variant", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[r14(a6k4a4k4a6k12y4g14r8b4r8w4)r10"
"Scottish Tartans Society", "Caledonian", "r#C00000p#800080g#008000[p4(r16g90r16p40)r120"
"Scottish Tartans Society", "Caledonian Brewery", "o#8080D0w#E0E0E0r#C00000i#003000g#008000[g4(r4o4r50g20i40)w8"
"Scottish Tartans Society", "Caledonian Society, Ancient", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[r80(g32y4k16a8w2b10)w4"
"Scottish Tartans Society", "California", "o#8080D0y#F0C000r#C00000k#000000g#008000b#304080[o8(k2b56k32g20r4g20r8g20r4g20k2)y8"
"Scottish Tartans Society", "Callaway", "w#E0E0E0r#C00000n#808080k#000000[r4(k56n10w24n28)r4"
"Scottish Tartans Society", "Callum, Scotch House", "w#E0E0E0t#806050r#C00000j#000050a#5480B0[r6(a32j4a4j4a6j12t40w6t4w4)t8"
"Scottish Tartans Society", "Cameron", "r#C00000k#000000g#008000b#304080[b14(r6b18r4k20g18r6g4r4)g14"
"Scottish Tartans Society", "Cameron ", "y#F0C000r#C00000g#008000[r4(g12r4g12r32)y2"
"Scottish Tartans Society", "Cameron Erracht, dress", "y#F0C000w#E0E0E0r#C00000k#000000b#304080[w4(r2w4r4w18k18r2b20r4k4)y4"
"Scottish Tartans Society", "Cameron of Erracht", "y#F0C000r#C00000k#000000g#008000b#304080[g16(r2g2r6g32k32r2b32r6b16)y4"
"Scottish Tartans Society", "Cameron of Locheil ", "w#E0E0E0r#C00000g#008000b#304080[b8(r2b2r36b20r2g2r12g20r12w2r8)b2"
"Scottish Tartans Society", "Cameron of Locheil  ", "w#E0E0E0r#C00000k#000000g#008000b#304080[k6(r8b4r40b40r4g4r12g20r12w4r6)k4"
"Scottish Tartans Society", "Cameron of Lochiel", "w#E0E0E0r#C00000g#008000b#304080[r8(b16r4b2w2b2r12g6)r12"
"Scottish Tartans Society", "Cameron, Ancient", "y#F0C000r#C00000g#008000[r6(g16r12g16r6y3)r58"
"Scottish Tartans Society", "Cameron, Black & Red (dress)", "r#C00000k#000000[k4(r16k4r16k52)r4"
"Scottish Tartans Society", "Cameron, Hose", "w#E0E0E0r#C00000k#000000g#008000[k6(r48g6r6w48r6)k6"
"Scottish Tartans Society", "Cameron, Hose for E", "o#D00000w#E0E0E0r#C00000k#000000[o6(r6w46r6o6r46k4)r6"
"Scottish Tartans Society", "Cameron, hunting", "y#F0C000t#806050r#C00000b#304080[t30(r10t60b64t8)y6"
"Scottish Tartans Society", "Cameron, hunting ", "y#F0C000r#C00000g#008000b#304080[r6(g20r6g28b32g6)y4"
"Scottish Tartans Society", "Campbell", "k#000000g#008000b#304080[b4(k4b4k4b4k20g24k6g24k20b22k4)b4"
"Scottish Tartans Society", "Campbell ", "y#F0C000w#E0E0E0k#000000g#008000b#304080[b22(k6b22k22g30k4w6k4g30k22w10k10w38k4w10k4w38k10w10k22g30k4y6k4g30)k22"
"Scottish Tartans Society", "Campbell dress", "y#F0C000w#E0E0E0k#000000g#008000b#304080[b20(k4b4k4b20k24w6g24k18w10b12w38b4w12b4w38b12w10k18g24y6g24)k24"
"Scottish Tartans Society", "Campbell of Argyll", "y#F0C000w#E0E0E0k#000000g#008000b#304080[b2(k2b16k16g16k2y4k2g16k16b2k2b2k2b16k2b2k2b2k16g16k2w4k2g16k16b16k2)b2"
"Scottish Tartans Society", "Campbell of Argyll ", "y#F0C000w#E0E0E0k#000000g#008000b#304080[b2(k2b2k2b16k2b2k2b2k16g16k2w4k2g16k16b16k2b2k2b16k16g16k2y4k2g16)k32"
"Scottish Tartans Society", "Campbell of Breadalbane", "y#F0C000k#000000g#008000b#304080[k6(b18k18g18y4g18)k18"
"Scottish Tartans Society", "Campbell of Breadalbane ", "y#F0C000k#000000g#008000b#304080[b16(k2b2k2b2k16y2g28y2k16b16k2)b2"
"Scottish Tartans Society", "Campbell of Breadalbane  ", "y#F0C000k#000000g#008000b#304080[b52(k8b8k8b8k54y10g94y10k54b50k8)b8"
"Scottish Tartans Society", "Campbell of Cawdor", "r#C00000k#000000g#008000b#304080a#5480B0[a4(k2g16k16b16k2)r4"
"Scottish Tartans Society", "Campbell of Cawdor, dress", "w#E0E0E0r#C00000k#000000g#008000b#304080[b20(k20g20k2b4k2g20k20w4b4w48b4w4b4w48b4w4k20g20k2b4k2g20k20b20k4r6k4b20k20w4b4w48b4w4)b4"
"Scottish Tartans Society", "Campbell of Glenlyon", "k#000000g#008000b#304080[b4(k2b14k12)g14"
"Scottish Tartans Society", "Campbell of Loch Neil, dress", "y#F0C000w#E0E0E0k#000000g#008000b#304080[b12(k2b6k2b12k12g14k2w4k2g14k10w6b6w18b3w4b3w18b6w6k10g14k2y4k2g14)k20"
"Scottish Tartans Society", "Campbell of Lochawe", "k#000000g#008000b#304080[k4(b22k52g22)k4"
"Scottish Tartans Society", "Campbell of Loudoun, Plaid", "r#C00000g#008000b#304080[b2(r8b10r20g20r28g8r6b2r2b2r6b28r36b2r2b6r2b2r6b18r6b2r2)b6"
"Scottish Tartans Society", "Campbell, 42nd dress", "w#E0E0E0k#000000g#008000b#304080[w6(k4w30b6w6k14g16k4g16k14b16k2)b4"
"Scottish Tartans Society", "Campbell, Brown", "y#F0C000w#E0E0E0t#806050k#000000g#008000b#304080[w18(k2t62g60b72g6b6g6b72g60t62k2)y18"
"Scottish Tartans Society", "Campbell, Brown ", "y#F0C000w#E0E0E0u#703000k#000000j#000050g#008000[w18(k2u62g60j72g6j6g6j72g60u62k2)y18"
"Scottish Tartans Society", "Campbell, Forty Second", "w#E0E0E0k#000000g#008000b#304080[w4(b4w28b2w6b2w28b4w4k16g22k4g22k16b20k4b4k4b20)k16"
"Scottish Tartans Society", "Campbell, Marquis of Lorne", "y#F0C000w#E0E0E0r#C00000p#800080k#000000g#008000[p6(k6g4k22g3k3g32y3g3w3g3r3g32k3g3k22g4)k6"
"Scottish Tartans Society", "Campbell, New Louden", "i#8080D0o#800070z#906030w#E0E0E0r#C00000k#000000j#000050g#008000[z18(w4o4z4r10k4r10z4o4w4g24w4z10j4i4z10w4)r50"
"Scottish Tartans Society", "Campbell, Red", "r#C00000k#000000[r4(k44r48k2)r8"
"Scottish Tartans Society", "Campbell, Red ", "w#E0E0E0r#C00000k#000000g#008000b#304080[r6(k2g42k38b38k6b6k6b38k38g42k2)w6"
"Scottish Tartans Society", "Campbell, Simpson", "k#000000g#008000[g44(k6g6g32g12)k8"
"Scottish Tartans Society", "Campbell, Sir Walter Scott", "p#800080k#000000g#008000b#304080[k4(p14k18b4g16)k4"
"Scottish Tartans Society", "Campbell, The White Stripe", "w#E0E0E0k#000000g#008000b#304080[b4(k4b24k22g24)w4"
"Scottish Tartans Society", "Campbell, dress", "o#8080D0y#F0C000w#E0E0E0k#000000g#008000b#304080[b20(k4b4k4b20k24g24w6g24k18w10o12w38o4w12o4w38o12w10k18g24y6g24)k24"
"Scottish Tartans Society", "Campbell, dress ", "y#F0C000w#E0E0E0k#000000g#008000b#304080[w4(k1w8k3w4k4g6w1g6k4b4k1b2k1b4k4g6y1g6k4w4b3w8)b1"
"Scottish Tartans Society", "Campbell, hunting", "y#F0C000w#E0E0E0u#703000r#C00000n#808080k#000000b#304080[b8(k2w4k6y2n24u2k24u24)r8"
"Scottish Tartans Society", "Campbell, the 42nd", "k#000000g#008000b#304080[b6(k6b18k18g22)k5"
"Scottish Tartans Society", "Canadian Caledonian", "y#F0C000w#E0E0E0r#C00000g#008000b#304080[b6(g32y2r2w2r12g6r2g6)w2"
